x1,x2,x3,x4,y
1995.742308,2204.44,2994.7,1790.7,3514.8
1995.75,2232.02,3045.5,1816.3,3523.3
1995.757692,2184.24,3000.6,1767.6,3479
1995.765385,2197.01,3039,1780.7,3520.2
1995.773077,2211.6,3036.5,1803.9,3544.1
1995.780769,2176.35,3054,1809.6,3526.5
1995.788462,2137.01,3050,1778,3460.1
1995.796154,2159.73,3083.7,1803.8,3523.8
1995.803846,2193.85,3116.3,1790.5,3557.3
1995.811538,2197.57,3135.4,1770.7,3593
1995.819231,2148.12,3120.4,1740.7,3551.4
1995.826923,2114.88,3062.3,1724.2,3535.3
1995.834615,2142.74,3080,1754.1,3519.6
1995.842308,2149.71,3057.9,1795.3,3510
1995.85,2182.11,3128.5,1814,3518.7
1995.857692,2169.69,3137.6,1832.1,3500.4
1995.865385,2174.27,3133.8,1857.4,3522.4
1995.873077,2182.47,3150.1,1852.6,3541.6
1995.880769,2195.15,3121.4,1838.2,3536.8
1995.888462,2196.64,3124.8,1875.2,3571.4
1995.896154,2196.59,3152.5,1890.5,3609.2
1995.903846,2201.9,3183.9,1872.9,3604.1
1995.911538,2197.26,3209.2,1867.1,3602.5
1995.919231,2247.97,3251,1889.8,3649
1995.926923,2249.75,3245.9,1857.3,3655.5
1995.934615,2266.56,3261.2,1820.9,3664.3
1995.942308,2269.34,3278.5,1814.9,3664.2
1995.95,2260.62,3245.7,1846.8,3639.5
1995.957692,2277.7,3261.6,1849.6,3652.1
1995.965385,2283.26,3273.4,1833.8,3662.4
1995.973077,2283.84,3289.8,1859.3,3642.6
1995.980769,2241.43,3217.7,1810.2,3576.9
1995.988462,2268.35,3255,1834.4,3633.3
1995.996154,2280.81,3277.9,1873.4,3658.3
1996.003846,2280.44,3317.1,1877,3676.4
1996.011538,2260.69,3297.7,1872,3689.3
1996.019231,2307.7,3297.7,1908.4,3687.9
1996.026923,2332.81,3395.8,1931.2,3714.1
1996.034615,2336.76,3368.1,1916.6,3720.6
1996.042308,2340.31,3314.8,1910.1,3671.5
1996.05,2353.89,3292.9,1907.6,3657.3
1996.057692,2379.43,3254.8,1952.1,3710.6
1996.065385,2389.62,3257.8,1960.1,3748.7
1996.073077,2391.74,3249.9,1954.4,3754.2
1996.080769,2436.68,3221.3,1946,3758.2
1996.088462,2449.71,3191.4,1966.7,3734.7
1996.096154,2456.09,3236.8,2003.1,3735.3
1996.103846,2472.53,3279.9,2024.1,3752.8
1996.111538,2416.84,3221.7,1985.6,3746.6
1996.119231,2442.43,3262.7,1983.3,3726.1
1996.126923,2435.07,3242.7,1960.7,3716.3
1996.134615,2436.09,3260.1,1983.3,3747.6
1996.142308,2426.51,3272.2,1964.2,3779.8
1996.15,2387.6,3270.6,1939.7,3744.3
1996.157692,2401.59,3253,1936.9,3725.6
1996.165385,2449.52,3296.2,1976.9,3740.3
1996.173077,2449.09,3309.9,1974.5,3715.9
1996.180769,2485.18,3354.8,1990.8,3727.6
1996.188462,2486.83,3400.6,2015.3,3768.6
1996.196154,2471.38,3408.3,2005.9,3758.9
1996.203846,2448.8,3549.7,1975.5,3710.3
1996.211538,2415.29,3540.5,1932.1,3639.5
1996.219231,2432.46,3578.4,1962.4,3681.8
1996.226923,2472.55,3583.6,1965,3669.6
1996.234615,2491.73,3611.1,1969.8,3685.4
1996.242308,2479.84,3647.7,1974.4,3707
1996.25,2505.78,3658.1,2008,3660.9
1996.257692,2502.94,3640.3,2020,3672.6
1996.265385,2500.75,3654.3,2055.6,3718.4
1996.273077,2489.52,3606.7,2064,3725.1
1996.280769,2498.75,3611.1,2075,3755.6
1996.288462,2510.81,3594.4,2081.7,3758.6
1996.296154,2508.12,3566.9,2072.5,3744.2
1996.303846,2540.79,3589.6,2080.6,3790.5
1996.311538,2519.82,3603.9,2075.1,3805.6
1996.319231,2535.86,3628.1,2092.5,3857.1
1996.326923,2549.12,3647.3,2112,3833
1996.334615,2538.68,3668.1,2116.4,3819.3
1996.342308,2505.97,3658.2,2130.8,3809.2
1996.35,2492.63,3651,2146.8,3806
1996.357692,2472.43,3611.2,2115.4,3751.6
1996.365385,2476.79,3583.6,2083.7,3723
1996.373077,2470.57,3521.6,2085.4,3728.3
1996.380769,2496.33,3557.8,2100.9,3739.2
1996.388462,2534.4,3572.5,2124.6,3776.2
1996.396154,2552.29,3593,2136.9,3789.6
1996.403846,2564.12,3587.3,2129.7,3789.4
1996.411538,2546.55,3547.4,2114.5,3747
1996.419231,2549.53,3572.2,2117.7,3752.1
1996.426923,2548.53,3558.2,2117.1,3775.7
1996.434615,2523.81,3556.1,2110.1,3747.8
1996.442308,2550.42,3568.1,2111,3755.2
1996.45,2559.02,3585.5,2133.2,3760.3
1996.457692,2552.96,3575.8,2120.8,3728.8
1996.465385,2569.9,3600.9,2137.3,3769.2
1996.473077,2544.9,3593.9,2111.8,3753.6
1996.480769,2554.12,3628.3,2107.9,3756.4
1996.488462,2532.22,3655.4,2077.1,3727.5
1996.496154,2562.19,3701.5,2097.6,3710.8
1996.503846,2572.06,3723.5,2113.3,3695.5
1996.511538,2570.44,3732.9,2123.7,3711
1996.519231,2565.32,3750.8,2111.8,3725.7
1996.526923,2578.74,3771.3,2126.8,3760.6
1996.534615,2561.51,3732.8,2079.1,3741.5
1996.542308,2573,3788,2081.9,3765.8
1996.55,2548.97,3785.8,2050.6,3728.3
1996.557692,2475.98,3678.1,1989.5,3632.3
1996.565385,2505.56,3649.2,2007.3,3693.4
1996.573077,2468.32,3566.1,1960.3,3681.3
1996.580769,2459.13,3482.6,1954.1,3668.8
1996.588462,2469.51,3537.8,1962.9,3673.3
1996.596154,2466.84,3518.2,1968.5,3668.5
1996.603846,2504.16,3494.4,2009.9,3734.4
1996.611538,2520.52,3623.3,2013.2,3788.3
1996.619231,2541.41,3662.6,1996.7,3811.1
1996.626923,2532.96,3643.2,1985.4,3810.7
1996.634615,2545.65,3630.2,1980.6,3823.4
1996.642308,2542.75,3646.3,1979.5,3837.4
1996.65,2556.25,3664.4,1986.2,3863.7
1996.657692,2534.44,3683.8,2000.6,3872.1
1996.665385,2562.12,3725.4,2020.8,3907.5
1996.673077,2563.59,3722.4,2018,3905.7
1996.680769,2548.84,3682.6,1977.6,3885
1996.688462,2538.34,3654.7,1977,3884.4
1996.696154,2526.18,3634.2,1984.8,3872.7
1996.703846,2542.74,3637.8,2004.8,3893
1996.711538,2568.77,3694.2,2042.1,3916.1
1996.719231,2588.04,3687.2,2065.4,3932.6
1996.726923,2630.24,3722.7,2086.2,3977.2
1996.734615,2621.2,3690.1,2072.7,3955.7
1996.742308,2641.5,3694.9,2079.5,3964.1
1996.75,2643.42,3661.2,2081.5,3910.5
1996.757692,2664.96,3699.5,2104.1,3933.2
1996.765385,2655.49,3736.4,2132.8,3953.7
1996.773077,2685.29,3760.2,2141.8,4015.1
1996.780769,2704.25,3771.6,2152.7,4024.8
1996.788462,2702.6,3818.1,2161.5,4035.6
1996.796154,2683.52,3797.3,2135.6,3994.7
1996.803846,2700.83,3813.7,2143.6,4038.7
1996.811538,2705.06,3790.2,2158.5,4024.4
1996.819231,2727.56,3803.3,2185.2,4053.1
1996.826923,2721.74,3775.3,2175.6,4057.2
1996.834615,2681.94,3753.6,2151.6,3999.4
1996.842308,2703.33,3763.5,2150.4,4025.3
1996.85,2664.72,3723.1,2124.8,3963.9
1996.857692,2670.19,3736.1,2140.5,3948.5
1996.865385,2716.16,3784.8,2187.3,3921.1
1996.873077,2724.25,3811.5,2211.8,3900.4
1996.880769,2730.44,3827.6,2205.2,3914.4
1996.888462,2770.61,3825.7,2217.2,3926.9
1996.896154,2800.6,3897.9,2240.3,3958.2
1996.903846,2781.54,3892.6,2240.1,3978.1
1996.911538,2765.29,3861.5,2233.6,3953.8
1996.919231,2800.52,3891.7,2277.1,4054.6
1996.926923,2793.86,3845.3,2270.8,4049.2
1996.934615,2848.84,3902.5,2315.7,4058
1996.942308,2900.76,3924.5,2349.1,4061.5
1996.95,2894.43,3913.8,2292.5,4051.2
1996.957692,2870.3,3874,2255.8,4011.6
1996.965385,2836.36,3857.6,2213.3,3982.5
1996.973077,2815.77,3839.3,2203.4,3972.4
1996.980769,2808.5,3850.4,2193.7,3979.6
1996.988462,2824.83,3880.8,2248.7,4051.3
1996.996154,2844.09,3875.5,2287.4,4087.2
1997.003846,2844.09,3869.8,2289.6,4092.5
1997.011538,2859.22,3922.2,2307,4091
1997.019231,2880.07,3942.2,2315.7,4118.5
1997.026923,2820.81,3942.2,2257,4057.4
1997.034615,2890.2,3923.8,2306.7,4106.5
1997.042308,2904.08,3944.9,2331.6,4087.5
1997.05,2915.81,3947.4,2327.5,4056.6
1997.057692,2978.84,3983.6,2402.1,4168.2
1997.065385,2996.12,4007.1,2407.8,4197.5
1997.073077,2999.19,4009.5,2406.1,4194
1997.080769,3026.63,4115.4,2442.5,4219.1
1997.088462,2982.63,4125.5,2430.3,4218.8
1997.096154,3028.27,4182.3,2482.8,4237.4
1997.103846,3018.58,4209.1,2503.1,4228.4
1997.111538,3064.7,4282.8,2508.6,4257.8
1997.119231,3114.73,4305.5,2541.3,4281.5
1997.126923,3161.36,4357.9,2597.5,4307.8
1997.134615,3191.45,4408.4,2582.1,4304.3
1997.142308,3256.86,4436.3,2628.4,4327.1
1997.15,3260.3,4514.6,2634.5,4337.8
1997.157692,3209.04,4525.5,2594.8,4357.4
1997.165385,3203.79,4522.5,2562.8,4336.8
1997.173077,3233.34,4503.9,2607.7,4344.7
1997.180769,3272.58,4519.7,2629.4,4339.2
1997.188462,3258.74,4460.1,2600.3,4307.1
1997.196154,3375.45,4547.1,2666.2,4360.1
1997.203846,3419.51,4638.9,2708.3,4420.3
1997.211538,3430.95,4677.1,2686.2,4444.3
1997.219231,3367.82,4609.9,2632.1,4397.7
1997.226923,3337.11,4556.5,2588.4,4373.3
1997.234615,3305.72,4535.1,2596.8,4332.2
1997.242308,3288.52,4491.3,2587.1,4254.8
1997.25,3374.93,4558.6,2624.3,4270.7
1997.257692,3407.83,4659.2,2656.7,4312.9
1997.265385,3407.83,4659.2,2656.7,4312.9
1997.273077,3210.94,4488.7,2530.3,4236.6
1997.280769,3235.35,4471.5,2518,4236.6
1997.288462,3328.13,4582.6,2579,4269.3
1997.296154,3352.58,4626.6,2608,4313.2
1997.303846,3297.52,4586.3,2566.1,4251.7
1997.311538,3347.54,4625.6,2621,4294.6
1997.319231,3361.2,4699.1,2547.6,4310.5
1997.326923,3348.9,4752.3,2514.7,4346.1
1997.334615,3396.49,4836.1,2539.8,4388.5
1997.342308,3372.96,4793.3,2550.3,4389.7
1997.35,3438.09,4897.6,2639.5,4436
1997.357692,3491.08,4953.5,2655.3,4455.6
1997.365385,3548.52,4988.4,2651.9,4519.3
1997.373077,3537.45,5016,2643.3,4580.4
1997.380769,3593.14,5042.5,2693.1,4669.6
1997.388462,3588.57,5134.3,2774.6,4686.9
1997.396154,3569.26,5157.5,2784.3,4693.9
1997.403846,3516.2,5081,2751.1,4607.5
1997.411538,3575.44,5176.4,2741.7,4651.8
1997.419231,3669.31,5196.7,2654.7,4661.8
1997.426923,3626.6,5133.1,2583.2,4677.5
1997.434615,3562.73,5041.6,2583.9,4621.3
1997.442308,3655.59,5207.2,2624.5,4557.8
1997.45,3684.6,5251.2,2690.9,4576.2
1997.457692,3668.61,5368.8,2686.2,4686.7
1997.465385,3671.87,5308.6,2696.2,4724.8
1997.473077,3752.37,5384.6,2808.5,4783.1
1997.480769,3721.18,5345.9,2762.6,4682.2
1997.488462,3777.56,5510.3,2739.7,4653.7
1997.496154,3748.79,5587.8,2762.2,4575.8
1997.503846,3819.52,5662.4,2867.4,4640
1997.511538,3809.92,5700.3,2891,4640.3
1997.519231,3834.84,5654.8,2944,4728.3
1997.526923,3939.73,5804.9,2937,4831.7
1997.534615,4003.35,5947,2947.7,4810.7
1997.542308,4026.97,5977.1,2950.6,4762.4
1997.55,4074.3,5801.5,2941.6,4799.5
1997.557692,4139.68,5844.7,2950.7,4899.3
1997.565385,4203.91,5868.3,2958.6,4949
1997.573077,4139.96,5620.5,2874.1,4805.7
1997.580769,4384.82,5869.9,3003.5,4874.5
1997.588462,4368.54,5847,3025.9,4851.5
1997.596154,4377.7,5842.1,3023.6,4876.6
1997.603846,4405.52,5898.2,3075.7,4907.5
1997.611538,4302.5,5771,2992.4,4895.7
1997.619231,4364.25,5812.1,3037.1,5026.2
1997.626923,4342.31,5864.8,2996.3,5031.3
1997.634615,4377.51,5808.4,2998.6,5075.8
1997.642308,4195.53,5579.5,2921.8,4991.3
1997.65,4080.55,5405.6,2870.1,4835
1997.657692,4251.93,5690.1,2979.3,4958.4
1997.665385,4090.14,5475.8,2904.2,4901.1
1997.673077,3993.7,5363.3,2869.3,4886.3
1997.680769,3897.43,5217.3,2828.4,4845.4
1997.688462,4001.81,5271.5,2805.8,4870.2
1997.696154,4062.13,5478.6,2918,4976.9
1997.703846,4073.71,5532.9,2924.5,4994.2
1997.711538,4104.57,5445.1,2919.7,4950.5
1997.719231,3890.24,5280.8,2843.6,4854.8
1997.726923,3869.53,5321.7,2898.6,4902.9
1997.734615,3970.44,5550.4,2944,5013.1
1997.742308,3983.06,5611,2977.2,5023.8
1997.75,4091.77,5730.4,2997.2,5027.5
1997.757692,4104.93,5667.1,3005.4,5065.5
1997.765385,4116.52,5691.8,2989,5220.3
1997.773077,4262.98,5754.7,3054.9,5317.1
1997.780769,4266.17,5929,3094,5330.8
1997.788462,4311.13,5846.9,3064.4,5305.6
1997.796154,4179.92,5732.2,2960.7,5217.8
1997.803846,4225.27,5792.8,3002.9,5300.1
1997.811538,4168.62,5815.9,2992.2,5263.7
1997.819231,4049.16,5751.6,2958,5271.1
1997.826923,4172.47,5862.9,2989.9,5225.9
1997.834615,3976.38,5651.8,2856.9,4991.5
1997.842308,3871.39,5533.5,2769.6,4840.7
1997.85,3806.66,5479,2818,4871.8
1997.857692,3753.66,5467.2,2739.3,4842.3
1997.865385,3784.8,5538.2,2774.9,4897.4
1997.873077,3813.88,5557.4,2781.8,4863.8
1997.880769,3728.37,5459.7,2707.1,4806.8
1997.888462,3697.48,5434,2694.5,4720.4
1997.896154,3676.65,5437,2698.9,4741.8
1997.903846,3844.14,5574.2,2782.6,4845.4
1997.911538,3931.81,5650.4,2821.2,4908.4
1997.919231,3832.1,5645.7,2802.5,4898.6
1997.926923,3926.93,5738.3,2811.7,4891.2
1997.934615,3972.08,5775.9,2854.4,4831.8
1997.942308,4096.4,5919.9,2913.1,4977.6
1997.95,4159.72,5969.5,2914.5,5082.3
1997.957692,4208.14,6095.3,2932.5,5187.4
1997.965385,4116.7,6056.6,2932.2,5130.7
1997.973077,4061.91,6018.7,2830.3,5045.2
1997.980769,4150.31,6092.7,2912.2,5203.4
1997.988462,4162.92,6115.1,2894.5,5168.3
1997.996154,4125.54,6049.3,2869.7,5018.2
1998.003846,4132.79,6046.7,2874.1,5013.9
1998.011538,4132.79,6046.7,2875.1,5013.9
1998.019231,4224.3,6267.6,2975.5,5132.3
1998.026923,4224.3,6265.5,2998.9,5135.5
1998.034615,4416.95,6397,3072.8,5262.5
1998.042308,4339.98,6390,3006.7,5224.1
1998.05,4237.75,6251.8,2919.8,5138.3
1998.057692,4150.01,6169.3,2902.9,5083.9
1998.065385,4140.22,6148.5,2932.8,5165.8
1998.073077,4290.05,6340.4,2987,5273.6
1998.080769,4250.47,6391.4,2998.1,5272.3
1998.088462,4222.16,6391,2966.2,5181.4
1998.096154,4316.05,6424,3052,5326.3
1998.103846,4444.53,6530.4,3133.8,5422.4
1998.111538,4529.88,6688,3187.5,5599
1998.119231,4509.25,6708.9,3166.3,5595.8
1998.126923,4536.91,6857.1,3216.7,5629.7
1998.134615,4558.62,6860.8,3235.8,5613.3
1998.142308,4509.37,6856,3178.7,5552.5
1998.15,4535.56,6905.3,3225.1,5619.9
1998.157692,4611.66,6966.2,3281.7,5723.4
1998.165385,4583.03,6986.7,3262.5,5718.5
1998.173077,4604.55,6945,3262.3,5651
1998.180769,4695.78,7118.6,3397,5764.8
1998.188462,4781.62,7273,3446.7,5820.6
1998.196154,4690.52,7130.5,3381.3,5733.1
1998.203846,4762.71,7197.2,3483.2,5782.9
1998.211538,4852.22,7246.5,3521.5,5828.5
1998.219231,4838.67,7267.9,3526.6,5794.8
1998.226923,4905.59,7261.2,3598.3,5785.1
1998.234615,4908.55,7132.4,3652.5,5903.6
1998.242308,5045.16,7300.5,3688.9,5956.3
1998.25,5064.35,7407.4,3738.5,5983.7
1998.257692,5029,7415.9,3783.8,5905.6
1998.265385,5069.89,7536.3,3800.2,5911.9
1998.273077,5135.35,7615.5,3883.3,6017.6
1998.280769,5254.32,7725.9,3932,6064.2
1998.288462,5309.67,7744.3,3903.3,6094
1998.296154,5312.25,7624.1,3894.5,6105.5
1998.303846,5312.25,7624.1,3894.5,6105.5
1998.311538,5359.24,7616.3,3884.6,6074.1
1998.319231,5326.63,7453.7,3861.6,5922.2
1998.326923,5373.8,7369.1,3860.4,5955
1998.334615,5262.57,7265.5,3822.1,5898.1
1998.342308,5002.71,7053.5,3689.4,5722.4
1998.35,5083.8,7241.8,3726.2,5833.1
1998.357692,5241.23,7401.4,3867.9,6011.3
1998.365385,5226.2,7596.2,3945.5,5986.5
1998.373077,5164.89,7536,3912.8,5938
1998.380769,5348.75,7677.5,4007.3,6028.3
1998.388462,5371.99,7582.8,4018.5,5972.9
1998.396154,5414.31,7519.4,3990.2,5917.8
1998.403846,5441,7483.2,3980.8,5877.8
1998.411538,5514.51,7495.8,4047.9,5935.6
1998.419231,5592.46,7657.1,4108.7,5955.6
1998.426923,5466.88,7633.5,4017.4,5870.2
1998.434615,5556.99,7656.1,4041.2,5870.7
1998.442308,5583.83,7657.5,4087,5842.3
1998.45,5605.38,7592.9,4119,5860.8
1998.457692,5787.05,7743.4,4204.6,6037.8
1998.465385,5799.22,7652.6,4208.6,5987.4
1998.473077,5631.34,7417.4,4050.8,5769.8
1998.480769,5621.71,7388.7,4013.3,5729.7
1998.488462,5689.89,7488,4052.3,5812.1
1998.496154,5648.11,7511.8,4018.6,5712.4
1998.503846,5784.4,7667.9,4126.3,5804.9
1998.511538,5870.49,7816.9,4215.7,5877.4
1998.519231,5841.83,7882,4203.5,5832.5
1998.526923,5905.15,8047.3,4252.1,5960.2
1998.534615,5942.06,8166,4311.1,5990.3
1998.542308,6018.89,8227.2,4339.9,6009.6
1998.55,6001.24,8192.4,4256.4,5927.9
1998.557692,6101.9,8180.5,4256.4,6100.2
1998.565385,6108,8126.5,4358.1,6116.8
1998.573077,6186.09,8400.8,4368.9,6179
1998.580769,6081.11,8340.7,4220.1,5989.6
1998.588462,6040.58,8205.7,4205.4,5892.3
1998.596154,5867.52,8093,4122.4,5835.8
1998.603846,5906.33,8205.5,4197.6,5910.7
1998.611538,5774.38,8139.2,4095,5809.7
1998.619231,5614.77,7943.2,3976.4,5632.5
1998.626923,5598.32,7952.9,4041.9,5680.4
1998.634615,5285.78,7447.9,3846,5432.8
1998.642308,5355.03,7552.6,3951.7,5399.5
